Abbreviation,SchoolID,MasterSchoolID,StudentID,SSID,TestDate,TestType,TestPeriod,TestSubjectGroup,TestSubject,TestGrade,TestName,TestScoreType,AssessmentName,RawScore,ScaleScore
Alain Leroy Locke College Preparatory Academy,,,,3657033235,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,582.0,582.0
Alain Leroy Locke College Preparatory Academy,,,,5912521380,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,583.0,583.0
Alain Leroy Locke College Preparatory Academy,,,,5143813931,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,603.0,603.0
Alain Leroy Locke College Preparatory Academy,,,,1564238856,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,567.0,567.0
Alain Leroy Locke College Preparatory Academy,,,,5413389390,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,595.0,595.0
Animo James B. Taylor Charter Middle,,,,2738113964,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,389.0,389.0
Animo James B. Taylor Charter Middle,,,,3142115695,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,361.0,361.0
Alain Leroy Locke College Preparatory Academy,,,,7588642498,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Animo James B. Taylor Charter Middle,,,,5669708894,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,390.0,390.0
Animo James B. Taylor Charter Middle,,,,1552366001,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,359.0,359.0
Animo James B. Taylor Charter Middle,,,,8246896391,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,376.0,376.0
Alain Leroy Locke College Preparatory Academy,,,,3776852957,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,568.0,568.0
Animo James B. Taylor Charter Middle,,,,2164337144,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,398.0,398.0
Alain Leroy Locke College Preparatory Academy,,,,9168748200,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,580.0,580.0
Alain Leroy Locke College Preparatory Academy,,,,8930968211,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Alain Leroy Locke College Preparatory Academy,,,,5332696356,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,,
Alain Leroy Locke College Preparatory Academy,,,,2152876127,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,579.0,579.0
Alain Leroy Locke College Preparatory Academy,,,,7199272506,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,592.0,592.0
Alain Leroy Locke College Preparatory Academy,,,,2486339796,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,578.0,578.0
Alain Leroy Locke College Preparatory Academy,,,,9482134544,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,588.0,588.0
Animo James B. Taylor Charter Middle,,,,5578116085,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,378.0,378.0
Alain Leroy Locke College Preparatory Academy,,,,4483561048,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,597.0,597.0
Alain Leroy Locke College Preparatory Academy,,,,9182946363,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo James B. Taylor Charter Middle,,,,7558939710,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,423.0,423.0
Animo James B. Taylor Charter Middle,,,,6321643290,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,378.0,378.0
Alain Leroy Locke College Preparatory Academy,,,,8766037260,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,591.0,591.0
Animo Compton Charter,,,,8923954680,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,571.0,571.0
Alain Leroy Locke College Preparatory Academy,,,,5649947280,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,570.0,570.0
Alain Leroy Locke College Preparatory Academy,,,,1461957840,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,573.0,573.0
Alain Leroy Locke College Preparatory Academy,,,,9649382477,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,616.0,616.0
Animo James B. Taylor Charter Middle,,,,7616189654,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,423.0,423.0
Alain Leroy Locke College Preparatory Academy,,,,1272563008,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,585.0,585.0
Animo James B. Taylor Charter Middle,,,,9324649607,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,372.0,372.0
Alain Leroy Locke College Preparatory Academy,,,,1349451696,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,606.0,606.0
Alain Leroy Locke College Preparatory Academy,,,,3738281916,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,593.0,593.0
Alain Leroy Locke College Preparatory Academy,,,,5241197463,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,,
Alain Leroy Locke College Preparatory Academy,,,,6780711431,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,606.0,606.0
Alain Leroy Locke College Preparatory Academy,,,,1147910365,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,596.0,596.0
Animo James B. Taylor Charter Middle,,,,1586239007,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,381.0,381.0
Alain Leroy Locke College Preparatory Academy,,,,6178673856,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Alain Leroy Locke College Preparatory Academy,,,,3228591543,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,563.0,563.0
Animo James B. Taylor Charter Middle,,,,7925483182,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,367.0,367.0
Animo Mae Jemison Charter Middle,,,,3051464861,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,357.0,357.0
Alain Leroy Locke College Preparatory Academy,,,,2540285763,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,569.0,569.0
Alain Leroy Locke College Preparatory Academy,,,,3088670962,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,585.0,585.0
Animo James B. Taylor Charter Middle,,,,2591733194,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,361.0,361.0
Alain Leroy Locke College Preparatory Academy,,,,4067937246,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,576.0,576.0
Alain Leroy Locke College Preparatory Academy,,,,2331581567,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,,
Alain Leroy Locke College Preparatory Academy,,,,2671209202,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo Legacy Charter Middle,,,,1471792138,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,377.0,377.0
Alain Leroy Locke College Preparatory Academy,,,,8988608340,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,614.0,614.0
Animo Compton Charter,,,,4621121313,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,413.0,413.0
Alain Leroy Locke College Preparatory Academy,,,,5971036500,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,574.0,574.0
Alain Leroy Locke College Preparatory Academy,,,,9140410798,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Alain Leroy Locke College Preparatory Academy,,,,8349253367,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,599.0,599.0
Alain Leroy Locke College Preparatory Academy,,,,6993830463,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,621.0,621.0
Animo Compton Charter,,,,4693891871,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,385.0,385.0
Alain Leroy Locke College Preparatory Academy,,,,2552156921,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,580.0,580.0
Animo Mae Jemison Charter Middle,,,,8961807903,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,386.0,386.0
Alain Leroy Locke College Preparatory Academy,,,,7580908214,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,622.0,622.0
Alain Leroy Locke College Preparatory Academy,,,,8787201974,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,615.0,615.0
Alain Leroy Locke College Preparatory Academy,,,,9292135408,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,594.0,594.0
Alain Leroy Locke College Preparatory Academy,,,,5286824471,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,629.0,629.0
Animo James B. Taylor Charter Middle,,,,7125598168,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,372.0,372.0
Alain Leroy Locke College Preparatory Academy,,,,3484565291,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Alain Leroy Locke College Preparatory Academy,,,,7976175287,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,591.0,591.0
Animo Mae Jemison Charter Middle,,,,5292191654,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,375.0,375.0
Animo James B. Taylor Charter Middle,,,,1631885455,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,382.0,382.0
Alain Leroy Locke College Preparatory Academy,,,,2026209903,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,601.0,601.0
Alain Leroy Locke College Preparatory Academy,,,,3425280491,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,576.0,576.0
Alain Leroy Locke College Preparatory Academy,,,,3188734345,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,573.0,573.0
Alain Leroy Locke College Preparatory Academy,,,,5531413285,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,625.0,625.0
Alain Leroy Locke College Preparatory Academy,,,,8523206548,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,,
Animo James B. Taylor Charter Middle,,,,1590843734,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,391.0,391.0
Alain Leroy Locke College Preparatory Academy,,,,1909716006,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,566.0,566.0
Alain Leroy Locke College Preparatory Academy,,,,5790210388,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,566.0,566.0
Alain Leroy Locke College Preparatory Academy,,,,1144803857,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,591.0,591.0
Alain Leroy Locke College Preparatory Academy,,,,2612591741,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,587.0,587.0
Alain Leroy Locke College Preparatory Academy,,,,9791072572,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Alain Leroy Locke College Preparatory Academy,,,,3201648827,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,621.0,621.0
Alain Leroy Locke College Preparatory Academy,,,,7143308774,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,582.0,582.0
Alain Leroy Locke College Preparatory Academy,,,,2768350724,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,573.0,573.0
Alain Leroy Locke College Preparatory Academy,,,,1541298150,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,586.0,586.0
Alain Leroy Locke College Preparatory Academy,,,,9680280175,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,570.0,570.0
Alain Leroy Locke College Preparatory Academy,,,,4102448736,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,593.0,593.0
Alain Leroy Locke College Preparatory Academy,,,,8091632125,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Animo Legacy Charter Middle,,,,5269441836,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,366.0,366.0
Alain Leroy Locke College Preparatory Academy,,,,9550114637,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,572.0,572.0
Alain Leroy Locke College Preparatory Academy,,,,4024322043,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,604.0,604.0
Alain Leroy Locke College Preparatory Academy,,,,3309141295,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,602.0,602.0
Alain Leroy Locke College Preparatory Academy,,,,5548132203,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Animo James B. Taylor Charter Middle,,,,3690386526,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,389.0,389.0
Alain Leroy Locke College Preparatory Academy,,,,8952349318,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Alain Leroy Locke College Preparatory Academy,,,,6684422951,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,628.0,628.0
Animo James B. Taylor Charter Middle,,,,3118870168,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,364.0,364.0
Alain Leroy Locke College Preparatory Academy,,,,3369014280,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,572.0,572.0
Animo Legacy Charter Middle,,,,7977296902,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,,
Animo James B. Taylor Charter Middle,,,,3381214296,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,416.0,416.0
Animo James B. Taylor Charter Middle,,,,1097112240,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,386.0,386.0
Alain Leroy Locke College Preparatory Academy,,,,8758980270,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,610.0,610.0
Alain Leroy Locke College Preparatory Academy,,,,5291663062,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,596.0,596.0
Animo James B. Taylor Charter Middle,,,,1202325930,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,424.0,424.0
Alain Leroy Locke College Preparatory Academy,,,,8301987720,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,595.0,595.0
Animo James B. Taylor Charter Middle,,,,1547871063,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,378.0,378.0
Alain Leroy Locke College Preparatory Academy,,,,1245263523,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,565.0,565.0
Animo James B. Taylor Charter Middle,,,,5223413294,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,394.0,394.0
Animo James B. Taylor Charter Middle,,,,8470074756,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,385.0,385.0
Alain Leroy Locke College Preparatory Academy,,,,2641372852,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Alain Leroy Locke College Preparatory Academy,,,,1289823658,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,580.0,580.0
Alain Leroy Locke College Preparatory Academy,,,,1708778428,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo Mae Jemison Charter Middle,,,,7147630901,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,359.0,359.0
Animo James B. Taylor Charter Middle,,,,8917881366,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,388.0,388.0
Animo James B. Taylor Charter Middle,,,,1755142964,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,373.0,373.0
Alain Leroy Locke College Preparatory Academy,,,,8495992348,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo James B. Taylor Charter Middle,,,,7445205674,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,379.0,379.0
Alain Leroy Locke College Preparatory Academy,,,,1283108130,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Alain Leroy Locke College Preparatory Academy,,,,3268069042,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,580.0,580.0
Alain Leroy Locke College Preparatory Academy,,,,6978118116,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,567.0,567.0
Alain Leroy Locke College Preparatory Academy,,,,9952721673,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,599.0,599.0
Alain Leroy Locke College Preparatory Academy,,,,3151249356,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Alain Leroy Locke College Preparatory Academy,,,,9600727713,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,606.0,606.0
Animo James B. Taylor Charter Middle,,,,8464216465,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,374.0,374.0
Alain Leroy Locke College Preparatory Academy,,,,2008518761,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,571.0,571.0
Alain Leroy Locke College Preparatory Academy,,,,1635619364,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,573.0,573.0
Animo James B. Taylor Charter Middle,,,,4273087151,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,375.0,375.0
Alain Leroy Locke College Preparatory Academy,,,,7979779811,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,582.0,582.0
Alain Leroy Locke College Preparatory Academy,,,,2158023295,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,580.0,580.0
Alain Leroy Locke College Preparatory Academy,,,,9464034824,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,613.0,613.0
Animo James B. Taylor Charter Middle,,,,4647950223,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,394.0,394.0
Alain Leroy Locke College Preparatory Academy,,,,5083320892,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,596.0,596.0
Alain Leroy Locke College Preparatory Academy,,,,1486841826,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Animo James B. Taylor Charter Middle,,,,3650684523,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,381.0,381.0
Alain Leroy Locke College Preparatory Academy,,,,3302015736,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,,
Alain Leroy Locke College Preparatory Academy,,,,4437072191,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Alain Leroy Locke College Preparatory Academy,,,,1022004865,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,586.0,586.0
Alain Leroy Locke College Preparatory Academy,,,,3783387756,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,610.0,610.0
Alain Leroy Locke College Preparatory Academy,,,,5940694528,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,581.0,581.0
Alain Leroy Locke College Preparatory Academy,,,,7751825302,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,590.0,590.0
Animo Mae Jemison Charter Middle,,,,4698416496,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,375.0,375.0
Alain Leroy Locke College Preparatory Academy,,,,2011343545,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,614.0,614.0
Alain Leroy Locke College Preparatory Academy,,,,2153310434,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,572.0,572.0
Alain Leroy Locke College Preparatory Academy,,,,8117469281,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,596.0,596.0
Animo James B. Taylor Charter Middle,,,,7914658915,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,381.0,381.0
Alain Leroy Locke College Preparatory Academy,,,,1914981658,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,583.0,583.0
