Abbreviation,SchoolID,MasterSchoolID,StudentID,SSID,TestDate,TestType,TestPeriod,TestSubjectGroup,TestSubject,TestGrade,TestName,TestScoreType,AssessmentName,RawScore,ScaleScore
Animo Compton Charter,,,,7969415128,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2480.0,2480.0
Animo Compton Charter,,,,8583849562,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2312.0,2312.0
Animo Compton Charter,,,,7094087910,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2388.0,2388.0
Animo Compton Charter,,,,1250805971,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2467.0,2467.0
Animo Compton Charter,,,,5563462307,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2672.0,2672.0
Animo Compton Charter,,,,7094087910,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2541.0,2541.0
Animo Compton Charter,,,,6247038914,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2585.0,2585.0
Animo Compton Charter,,,,2489754363,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2500.0,2500.0
Animo Compton Charter,,,,8312239754,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2580.0,2580.0
Animo Compton Charter,,,,2314889640,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2397.0,2397.0
Animo Compton Charter,,,,3434499112,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2432.0,2432.0
Animo Compton Charter,,,,6504971196,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2439.0,2439.0
Animo Compton Charter,,,,8946862020,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2369.0,2369.0
Animo Compton Charter,,,,3489532424,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2476.0,2476.0
Animo Compton Charter,,,,6482386541,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2379.0,2379.0
Animo Compton Charter,,,,6482386541,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2311.0,2311.0
Animo Compton Charter,,,,9210357270,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2464.0,2464.0
Animo Compton Charter,,,,5648320889,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2450.0,2450.0
Animo Compton Charter,,,,8047445758,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2612.0,2612.0
Animo Compton Charter,,,,3434499112,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2446.0,2446.0
Animo Compton Charter,,,,9182558158,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2400.0,2400.0
Animo Compton Charter,,,,7969415128,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2496.0,2496.0
Animo Compton Charter,,,,4076416901,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2407.0,2407.0
Animo Compton Charter,,,,8252331985,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2433.0,2433.0
Animo Compton Charter,,,,7442477471,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2448.0,2448.0
Animo James B. Taylor Charter Middle,,,,6322585061,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2270.0,2270.0
Animo Compton Charter,,,,5361488526,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,,
Animo Compton Charter,,,,3383691851,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2438.0,2438.0
Animo Compton Charter,,,,5798451521,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2397.0,2397.0
Animo Compton Charter,,,,6137749260,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2347.0,2347.0
Animo Compton Charter,,,,6137749260,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2299.0,2299.0
Animo Compton Charter,,,,9182558158,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2445.0,2445.0
Animo Compton Charter,,,,6576298356,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2534.0,2534.0
Animo Compton Charter,,,,4656927363,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2474.0,2474.0
Animo Compton Charter,,,,5135084741,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2356.0,2356.0
Animo Compton Charter,,,,6504971196,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2548.0,2548.0
Animo Compton Charter,,,,8583849562,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2441.0,2441.0
Animo Compton Charter,,,,2782598657,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2574.0,2574.0
Animo Compton Charter,,,,6247038914,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2667.0,2667.0
Animo Compton Charter,,,,2077152750,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2558.0,2558.0
Animo Compton Charter,,,,4076416901,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2411.0,2411.0
Animo Compton Charter,,,,3489532424,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2432.0,2432.0
Animo Compton Charter,,,,5135084741,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2303.0,2303.0
Animo Compton Charter,,,,3129123947,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2402.0,2402.0
Animo Compton Charter,,,,8190882145,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2338.0,2338.0
Animo Compton Charter,,,,9726427743,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2383.0,2383.0
Animo Compton Charter,,,,1639566595,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2456.0,2456.0
Animo Compton Charter,,,,2311614336,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2647.0,2647.0
Animo Compton Charter,,,,9041735913,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2320.0,2320.0
Animo Compton Charter,,,,2329238722,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2416.0,2416.0
Animo Compton Charter,,,,1146436198,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2363.0,2363.0
Animo Compton Charter,,,,9708269962,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2556.0,2556.0
Animo Compton Charter,,,,2782598657,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2527.0,2527.0
Animo Compton Charter,,,,2979179550,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2494.0,2494.0
Animo Compton Charter,,,,2979179550,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2499.0,2499.0
Animo Compton Charter,,,,1094870733,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2354.0,2354.0
Animo Compton Charter,,,,3210066325,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2509.0,2509.0
Animo Compton Charter,,,,7977949143,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2562.0,2562.0
Animo James B. Taylor Charter Middle,,,,7610079240,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2431.0,2431.0
Animo James B. Taylor Charter Middle,,,,3912656308,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2386.0,2386.0
Animo Compton Charter,,,,4225710677,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2359.0,2359.0
Animo Compton Charter,,,,5472793732,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2555.0,2555.0
Animo Compton Charter,,,,7977949143,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2401.0,2401.0
Animo Compton Charter,,,,8252331985,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2482.0,2482.0
Animo Compton Charter,,,,1639566595,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2409.0,2409.0
Animo Compton Charter,,,,5038754040,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2300.0,2300.0
Animo Compton Charter,,,,8604662793,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2482.0,2482.0
Animo Compton Charter,,,,8604662793,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2542.0,2542.0
Animo Compton Charter,,,,5472793732,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2525.0,2525.0
Animo Compton Charter,,,,4334891578,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2439.0,2439.0
Animo Compton Charter,,,,4334891578,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2581.0,2581.0
Animo Compton Charter,,,,6520167617,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2405.0,2405.0
Animo Compton Charter,,,,4479415323,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2483.0,2483.0
Animo Compton Charter,,,,1059801412,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,,
Animo James B. Taylor Charter Middle,,,,7677451260,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2558.0,2558.0
Animo Compton Charter,,,,7579045214,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2429.0,2429.0
Animo Compton Charter,,,,5789487925,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2481.0,2481.0
Animo Compton Charter,,,,9708269962,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2617.0,2617.0
Animo James B. Taylor Charter Middle,,,,3912656308,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2461.0,2461.0
Animo Compton Charter,,,,2329238722,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2500.0,2500.0
Animo Compton Charter,,,,5482377898,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2434.0,2434.0
Animo Compton Charter,,,,5789487925,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2479.0,2479.0
Animo Compton Charter,,,,2077152750,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2609.0,2609.0
Animo Compton Charter,,,,7442477471,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2409.0,2409.0
Animo Compton Charter,,,,1146436198,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2490.0,2490.0
Animo Compton Charter,,,,5038754040,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2401.0,2401.0
Animo Compton Charter,,,,8692654048,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2577.0,2577.0
Animo Compton Charter,,,,3210066325,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2559.0,2559.0
Animo Compton Charter,,,,2742568097,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2438.0,2438.0
Animo Compton Charter,,,,3603976907,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2364.0,2364.0
Animo Compton Charter,,,,2535166732,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2507.0,2507.0
Animo Compton Charter,,,,3706231926,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2446.0,2446.0
Animo James B. Taylor Charter Middle,,,,7610079240,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2518.0,2518.0
Animo Compton Charter,,,,4656927363,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2265.0,2265.0
Animo Compton Charter,,,,2654707252,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2356.0,2356.0
Animo Compton Charter,,,,5798451521,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2490.0,2490.0
Animo Compton Charter,,,,3129123947,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2473.0,2473.0
Animo Compton Charter,,,,5144776593,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2323.0,2323.0
Animo Compton Charter,,,,8946862020,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2268.0,2268.0
Animo Compton Charter,,,,7174017022,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2379.0,2379.0
Animo Compton Charter,,,,6620873523,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2414.0,2414.0
Animo Compton Charter,,,,6941525117,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2584.0,2584.0
Animo Compton Charter,,,,1782986646,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2549.0,2549.0
Animo Compton Charter,,,,8399801935,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2496.0,2496.0
Animo Compton Charter,,,,2535166732,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2504.0,2504.0
Animo Compton Charter,,,,1782986646,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2506.0,2506.0
Animo Compton Charter,,,,8399801935,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2474.0,2474.0
Animo Compton Charter,,,,5469278411,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2235.0,2235.0
Animo Compton Charter,,,,6941525117,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2525.0,2525.0
Animo Compton Charter,,,,7066782663,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2300.0,2300.0
Animo Compton Charter,,,,3659799497,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2476.0,2476.0
Animo Compton Charter,,,,9970156991,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2369.0,2369.0
Animo Compton Charter,,,,2296352711,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2300.0,2300.0
Animo Compton Charter,,,,5469278411,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2308.0,2308.0
Animo Compton Charter,,,,7066782663,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2329.0,2329.0
Animo Compton Charter,,,,3706231926,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2365.0,2365.0
Animo Compton Charter,,,,2654707252,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2430.0,2430.0
Animo Compton Charter,,,,8418467891,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2516.0,2516.0
Animo Compton Charter,,,,1537336135,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2496.0,2496.0
Animo Compton Charter,,,,6484325449,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2355.0,2355.0
Animo Compton Charter,,,,8536100501,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2384.0,2384.0
Animo Compton Charter,,,,3154423825,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2416.0,2416.0
Animo Compton Charter,,,,6620873523,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2467.0,2467.0
Animo Compton Charter,,,,1182988034,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2615.0,2615.0
Animo Compton Charter,,,,1182988034,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2552.0,2552.0
Animo Compton Charter,,,,9970156991,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2363.0,2363.0
Animo Compton Charter,,,,2296352711,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2388.0,2388.0
Animo Compton Charter,,,,3659799497,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2467.0,2467.0
Animo Compton Charter,,,,2311614336,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2508.0,2508.0
Animo Compton Charter,,,,7404763307,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2385.0,2385.0
Animo Compton Charter,,,,6550453631,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2518.0,2518.0
Animo Compton Charter,,,,9041735913,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2347.0,2347.0
Animo Compton Charter,,,,4479415323,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2496.0,2496.0
Animo Compton Charter,,,,4225710677,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2446.0,2446.0
Animo Compton Charter,,,,6359104620,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2636.0,2636.0
Animo Compton Charter,,,,6550453631,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2444.0,2444.0
Animo Compton Charter,,,,5091912437,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2423.0,2423.0
Animo Compton Charter,,,,1537336135,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2341.0,2341.0
Animo Compton Charter,,,,8951757671,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2626.0,2626.0
Animo Compton Charter,,,,3922681498,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2405.0,2405.0
Animo Compton Charter,,,,3742045154,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2559.0,2559.0
Animo Compton Charter,,,,7579045214,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2346.0,2346.0
Animo Compton Charter,,,,8692654048,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2618.0,2618.0
Animo Compton Charter,,,,8951757671,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2625.0,2625.0
Animo Compton Charter,,,,5144776593,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2355.0,2355.0
Animo Compton Charter,,,,5091912437,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2528.0,2528.0
Animo Compton Charter,,,,1094870733,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2451.0,2451.0
Animo Compton Charter,,,,8418467891,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2498.0,2498.0
Animo Compton Charter,,,,6484325449,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2584.0,2584.0
Animo James B. Taylor Charter Middle,,,,6322585061,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2254.0,2254.0
Animo Compton Charter,,,,2907553915,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2601.0,2601.0
Animo Compton Charter,,,,1361416612,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2534.0,2534.0
Animo Compton Charter,,,,8955807243,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2426.0,2426.0
Animo Compton Charter,,,,8536100501,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2593.0,2593.0
Animo Compton Charter,,,,2907553915,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2598.0,2598.0
Animo Compton Charter,,,,3604130583,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2326.0,2326.0
Animo Compton Charter,,,,4558699708,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2280.0,2280.0
Animo Compton Charter,,,,1059801412,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2522.0,2522.0
Animo Compton Charter,,,,7404763307,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2358.0,2358.0
Animo Compton Charter,,,,8955807243,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2391.0,2391.0
Animo Compton Charter,,,,3742045154,2024-02-29,SBAC,,Math,Math- Overall,11,SBAC-Math Overall,,Grade 11 Math Summative,2447.0,2447.0
Animo Compton Charter,,,,6576298356,2024-02-29,SBAC,,Math,Math- Overall,8,SBAC-Math Overall,,Grade 8 Math Summative,2405.0,2405.0
Animo Compton Charter,,,,2517414963,2024-02-29,SBAC,,ELA,ELA- Overall,8,SBAC-ELA Overall,,Grade 8 ELA Summative,2508.0,2508.0
Animo Compton Charter,,,,3604130583,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2374.0,2374.0
Animo Compton Charter,,,,7720781670,2024-02-29,SBAC,,ELA,ELA- Overall,11,SBAC-ELA Overall,,Grade 11 ELA Summative,2622.0,2622.0
